time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow
34680.0,2.9999999999999996,0.26276219225282393,0.2811006700645972,0.2770206157405839,0.26617312299835233,0.19179261764727218,0.824376357582532,0.17020666768622994,0.1851851851851852
34710.0,2.9999999999999996,0.25988273159850467,0.2781252254032258,0.27741632368784214,0.26830120994428075,0.19436442674642138,0.8255363463183262,0.17020666768622994,0.1851851851851852
34740.0,2.9999999999999996,0.2575386781599456,0.2750809325106061,0.2772655774046664,0.2702069349258195,0.19671162941254497,0.8270700516265265,0.17020666768622994,0.1851851851851852
34770.0,2.9999999999999996,0.25563167344646714,0.2720777788002634,0.2766648087656783,0.27179017558340257,0.19871547504108886,0.8289349254303515,0.17020666768622994,0.1851851851851852
34800.0,2.9999999999999996,0.2540801487867454,0.2691938613825369,0.27570822025140335,0.27300627084738666,0.20030918373873263,0.8310744836829862,0.17020666768622994,0.1851851851851852
34830.0,2.9999999999999996,0.25281609943089267,0.26649358777514537,0.2744866288527046,0.27382577241605743,0.20144764991072325,0.8334239610599563,0.17020666768622994,0.1851851851851852
34860.0,2.9999999999999996,0.25178473384715366,0.2640229278681746,0.2730812801211005,0.2742332169866929,0.20210420895536285,0.835912911858616,0.17020666768622994,0.1851851851851852
34890.0,2.9999999999999996,0.2509424162399656,0.2618054670124241,0.2715607088949916,0.27423898194204765,0.20228095374898092,0.838468859128817,0.17020666768622994,0.1851851851851852
34920.0,2.9999999999999996,0.2502538408312582,0.2598369535231706,0.2699777854553562,0.27388166523604723,0.20201267382069715,0.8410217085368038,0.17020666768622994,0.1851851851851852
34950.0,2.9999999999999996,0.24969045997595038,0.2581026945194726,0.2683745611193578,0.27321587438298833,0.20135691303848216,0.8435081282491604,0.17020666768622994,0.1851851851851852
34980.0,2.9999999999999996,0.23842134979440202,0.25658232273142,0.2667835638457519,0.27230530446402407,0.20038467275537575,0.8458745111558411,0.026104830497288598,0.1851851851851852
35010.0,2.9999999999999996,0.21798565645995255,0.2536496325276024,0.2652093135271091,0.27121035895124235,0.19916842649369607,0.8480781415889938,0.026104830497288598,0.1851851851851852
35040.0,2.9999999999999996,0.20038669610740925,0.24803286703194338,0.2634302166717973,0.26998117718656117,0.19776197622588584,0.8500863845480164,0.026104830497288598,0.1851851851851852
35070.0,2.9999999999999996,0.18544412224903312,0.24049856450254972,0.2610716736968079,0.26862226610204304,0.196185913479674,0.851872417629982,0.026104830497288598,0.1851851851851852
35100.0,2.9999999999999996,0.1727641823791947,0.231883614608861,0.25791609839774854,0.26708669054979833,0.19440981058877127,0.8534096670723053,0.026104830497288598,0.1851851851851852
35130.0,2.9999999999999996,0.16198032294634201,0.22276421722068876,0.25394195945733555,0.26528055909720416,0.19234312062250586,0.8546631743500158,0.026104830497288598,0.1851851851851852
35160.0,2.9999999999999996,0.1527883776313222,0.2135358599284846,0.24923683499286622,0.26308616118888484,0.18986190374408501,0.855581635945762,0.026104830497288598,0.1851851851851852
35190.0,2.9999999999999996,0.14493462472501353,0.20446026085819397,0.24393455829808255,0.260415870195596,0.18685967194220962,0.856095547511383,0.026104830497288598,0.1851851851851852
35220.0,2.9999999999999996,0.1382045457156824,0.19570641714329018,0.23818342969091558,0.2572294677528019,0.1832755267996956,0.8561221294846517,0.026104830497288598,0.1851851851851852
35250.0,2.9999999999999996,0.13242285770484352,0.1873863097555893,0.2321174414132034,0.2535221400543452,0.17910131223408451,0.8555728332541187,0.026104830497288598,0.1851851851851852
35280.0,2.9999999999999996,0.12744273550447832,0.17955276913045745,0.22585700711711856,0.24934042550351285,0.17433998356021288,0.8543598620438758,0.026104830497288598,0.1851851851851852
35310.0,2.9999999999999996,0.13953442816925735,0.17223765635450025,0.21951223642540527,0.24470726029219256,0.16904928792090268,0.8523668600520397,0.2166628909869511,0.1851851851851852
35340.0,2.9999999999999996,0.1638930414211056,0.16750624484833795,0.21319409488075666,0.23969301130366638,0.16331553082814626,0.8495326148438246,0.2166628909869511,0.1851851851851852
35370.0,2.9999999999999996,0.18543617266736273,0.16665633329577745,0.2072360962143309,0.23440020677571125,0.15727607687142817,0.8458319777406047,0.2166628909869511,0.1851851851851852
35400.0,2.9999999999999996,0.2043214773558609,0.16850454267007814,0.20201461493784906,0.2289940245984542,0.1510797764992413,0.8412469170546089,0.2166628909869511,0.1851851851851852
35430.0,2.9999999999999996,0.22041132311020958,0.172615526923834,0.19775194822264694,0.22359917848285568,0.1449047227652033,0.835731818859337,0.2166628909869511,0.1851851851851852
35460.0,2.9999999999999996,0.23402909970112262,0.17870595884161758,0.19464497087472202,0.2183688468018457,0.13894511664910728,0.8293020858710214,0.2166628909869511,0.1851851851851852
35490.0,2.9999999999999996,0.24544256386921884,0.18622349036441163,0.19270344367706904,0.21349519518961294,0.13340525085638782,0.8220032927026657,0.2166628909869511,0.1851851851851852
