time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow
6510.0,2.9999999999999996,0.2870886190929415,0.23073134799437497,0.2324002221937956,0.24860836164769046,0.1735218964185364,0.008657576381423,0.25895792276433177
6540.0,2.9999999999999996,0.2794224083470249,0.23911030215231482,0.23212053385019468,0.24489496849214296,0.16902971048667664,0.006610346832854299,0.04974903445017437
6570.0,2.9999999999999996,0.2582639897863412,0.2459102256878784,0.2330067285917299,0.2417928292694244,0.16518597004256513,0.0039026629300876556,0.04974903445017437
6600.0,2.9999999999999996,0.2398862021706587,0.2467881232308713,0.23467874662930624,0.23950760262131632,0.16222726229519221,0.0006859420105743066,0.04974903445017437
6630.0,2.9999999999999996,0.22351657695130592,0.24489830749092154,0.23635511200373469,0.23800019403039296,0.16017926635498517,0.0,0.04974903445017437
6660.0,2.9999999999999996,0.20902922752487582,0.24176757506357738,0.23769167977897165,0.23715443455648544,0.15893487312238616,0.0,0.04974903445017437
6690.0,2.9999999999999996,0.19665519989280905,0.23678725576159115,0.2384000004674802,0.23684710622544122,0.15835655599546314,0.0,0.04974903445017437
6720.0,2.9999999999999996,0.18622475084944773,0.23060588974926427,0.23816535635849057,0.2368854914033669,0.15824309866654906,0.0,0.04974903445017437
6750.0,2.9999999999999996,0.1774604000854741,0.2237266083195763,0.2369415473764755,0.2370516396197132,0.1583553476177258,0.0,0.04974903445017437
6780.0,2.9999999999999996,0.17008323141636028,0.21652871094895107,0.23483169511493768,0.23712289154654193,0.15844035043906998,0.0,0.04974903445017437
6810.0,2.9999999999999996,0.16387161518353507,0.20933573129091898,0.23198431288115176,0.23687283146449087,0.15823821775577326,0.0,0.04974903445017437
6840.0,2.9999999999999996,0.1586271061876439,0.20234081280014188,0.22855087466409743,0.23615280295818086,0.15755685383446913,0.0,0.04974903445017437
6870.0,2.9999999999999996,0.1541873562388508,0.19566544486021714,0.22467623042520748,0.23489791659187997,0.15629356103681236,0.0,0.04974903445017437
6900.0,2.9999999999999996,0.1504206822627604,0.18937723725829872,0.22048411196228596,0.2331074802289248,0.1544247423633631,0.0,0.04974903445017437
6930.0,2.9999999999999996,0.1472208940421328,0.18351593094384339,0.21608364947595277,0.2308092229297297,0.15197488009433588,0.0,0.04974903445017437
6960.0,2.9999999999999996,0.16195379001024043,0.17809907587321178,0.2115692535090597,0.22806311475842533,0.14898852820173783,0.0,0.2661817806990216
6990.0,2.9999999999999996,0.19022322729605212,0.17554959345029048,0.2070509502393777,0.22490793268002632,0.14553073700293026,0.0,0.2661817806990216
7020.0,2.9999999999999996,0.21584071158322715,0.17718544808800807,0.20291365179709642,0.22144177512740945,0.1417186349729246,0.0,0.2661817806990216
7050.0,2.9999999999999996,0.23768511856725064,0.18154298061618154,0.1995503337947857,0.21783906995589472,0.13773031309199754,0.0,0.2661817806990216
7080.0,2.9999999999999996,0.2564100306291629,0.18867776474095818,0.19726385140773808,0.21421970652338929,0.13372292822051998,0.0,0.2661817806990216
7110.0,2.9999999999999996,0.2721994917133846,0.19790038819673772,0.19615618560350997,0.21076579944138993,0.12986655977070163,0.0,0.2661817806990216
7140.0,2.9999999999999996,0.28527889122075034,0.20853177648879706,0.196358297250876,0.20765671632891075,0.12634010079104321,0.0,0.2661817806990216
7170.0,2.9999999999999996,0.295969375807151,0.21996640408391313,0.19791448945028542,0.20505395140833904,0.12334554513326255,0.0,0.2661817806990216
7200.0,2.9999999999999996,0.30462200298539016,0.2316883933124786,0.2007801628261753,0.2031719809939364,0.12108533642243291,0.0,0.2661817806990216
